subject activity measurement mean
26 6.LAYING 43.tgravityaccmeanz 0.614523405921053
26 1.WALKING 43.tgravityaccmeanz 0.108738699508475
26 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz 0.1539063202
26 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.00199310572363636
27 5.STANDING 43.tgravityaccmeanz -0.00557416876082625
27 4.SITTING 43.tgravityaccmeanz 0.276417431042857
27 6.LAYING 43.tgravityaccmeanz 0.84539238027027
27 1.WALKING 43.tgravityaccmeanz -0.126210937305263
27 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.140047614122727
27 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.294642640196078
28 5.STANDING 43.tgravityaccmeanz -0.0385830501632911
28 4.SITTING 43.tgravityaccmeanz 0.135402566816667
28 6.LAYING 43.tgravityaccmeanz 0.0157570025
28 1.WALKING 43.tgravityaccmeanz -0.125912861222222
28 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.121477255782609
28 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.265207858431373
29 5.STANDING 43.tgravityaccmeanz 0.0316145849747692
29 4.SITTING 43.tgravityaccmeanz 0.286256063666667
29 6.LAYING 43.tgravityaccmeanz 0.590452224057971
29 1.WALKING 43.tgravityaccmeanz 0.0955792142264151
29 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz 0.0919650454166667
29 2.WALKING_UPSTAIRS 43.tgravityaccmeanz 0.0443786011771429
30 5.STANDING 43.tgravityaccmeanz 0.0243044362542373
30 4.SITTING 43.tgravityaccmeanz 0.34476602
30 6.LAYING 43.tgravityaccmeanz 0.681459210714286
30 1.WALKING 43.tgravityaccmeanz -0.00392556384476923
30 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz 0.0288081674653226
30 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.0221401100714154
2 5.STANDING 43.tgravityaccmeanz 0.129747161222222
2 4.SITTING 43.tgravityaccmeanz 0.19872676876087
2 6.LAYING 43.tgravityaccmeanz 0.646834879583333
2 1.WALKING 43.tgravityaccmeanz 0.0847270871186441
2 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.0438890162723404
2 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.195888238891667
4 5.STANDING 43.tgravityaccmeanz 0.166893825946429
4 4.SITTING 43.tgravityaccmeanz 0.11012048108
4 6.LAYING 43.tgravityaccmeanz 0.341531310555556
4 1.WALKING 43.tgravityaccmeanz 0.127764112666667
4 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz 0.148714808888889
4 2.WALKING_UPSTAIRS 43.tgravityaccmeanz 0.0841675382884615
9 5.STANDING 43.tgravityaccmeanz 0.00914769235555555
9 4.SITTING 43.tgravityaccmeanz 0.085263099144
9 6.LAYING 43.tgravityaccmeanz 0.9578730416
9 1.WALKING 43.tgravityaccmeanz -0.115856121080385
9 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.082276174942619
9 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.266009866857143
10 5.STANDING 43.tgravityaccmeanz 0.0346980210431818
10 4.SITTING 43.tgravityaccmeanz 0.20253457287037
10 6.LAYING 43.tgravityaccmeanz -0.031121624137931
10 1.WALKING 43.tgravityaccmeanz 0.0549276242264151
10 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz 0.0418715409263158
10 2.WALKING_UPSTAIRS 43.tgravityaccmeanz 0.0227527702016383
12 5.STANDING 43.tgravityaccmeanz -0.0395382767304918
12 4.SITTING 43.tgravityaccmeanz 0.0885640696078431
12 6.LAYING 43.tgravityaccmeanz 0.2750431984
12 1.WALKING 43.tgravityaccmeanz -0.03608428788
12 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.0561050624630435
12 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.0702503820961538
13 5.STANDING 43.tgravityaccmeanz -0.0524856614035088
13 4.SITTING 43.tgravityaccmeanz 0.0757773858163265
13 6.LAYING 43.tgravityaccmeanz 0.598884988709677
13 1.WALKING 43.tgravityaccmeanz -0.131299718666667
13 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.0950820341687234
13 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.207507170584727
18 5.STANDING 43.tgravityaccmeanz -0.0485767106575342
18 4.SITTING 43.tgravityaccmeanz 0.161877417894737
18 6.LAYING 43.tgravityaccmeanz 0.605495317692308
18 1.WALKING 43.tgravityaccmeanz -0.0609313415892857
18 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.0493636733454545
18 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.106112549189655
20 5.STANDING 43.tgravityaccmeanz 0.0708655286023288
20 4.SITTING 43.tgravityaccmeanz 0.151679135228788
20 6.LAYING 43.tgravityaccmeanz 0.477573305
20 1.WALKING 43.tgravityaccmeanz -0.035130214
20 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.0282591579777778
20 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.130117634791765
24 5.STANDING 43.tgravityaccmeanz -0.0530585403536232
24 4.SITTING 43.tgravityaccmeanz 0.109559621020588
24 6.LAYING 43.tgravityaccmeanz 0.683839909722222
24 1.WALKING 43.tgravityaccmeanz -0.140910029827586
24 3.WALKING_DOWNSTAIRS 43.tgravityaccmeanz -0.140123155018182
24 2.WALKING_UPSTAIRS 43.tgravityaccmeanz -0.227134869152542
1 5.STANDING 44.tgravityaccstdx -0.99376298509434
1 4.SITTING 44.tgravityaccstdx -0.968457145744681
1 6.LAYING 44.tgravityaccstdx -0.8968300184
1 1.WALKING 44.tgravityaccstdx -0.976609642526316
1 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.950559811632653
1 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.956367027924528
3 5.STANDING 44.tgravityaccstdx -0.982020428032787
3 4.SITTING 44.tgravityaccstdx -0.957324457884615
3 6.LAYING 44.tgravityaccstdx -0.982512193064516
3 1.WALKING 44.tgravityaccstdx -0.97777159137931
3 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.950061129591837
3 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.944040819322034
5 5.STANDING 44.tgravityaccstdx -0.974088206071429
5 4.SITTING 44.tgravityaccstdx -0.983137541590909
5 6.LAYING 44.tgravityaccstdx -0.945695336153846
5 1.WALKING 44.tgravityaccstdx -0.979348381428571
5 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.950490938510638
5 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.95357996893617
6 5.STANDING 44.tgravityaccstdx -0.985583066842105
6 4.SITTING 44.tgravityaccstdx -0.988872369272727
6 6.LAYING 44.tgravityaccstdx -0.887746310350877
6 1.WALKING 44.tgravityaccstdx -0.977779896491228
6 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.9544062675
6 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.959399425098039
7 5.STANDING 44.tgravityaccstdx -0.987917503962264
7 4.SITTING 44.tgravityaccstdx -0.957082433333333
7 6.LAYING 44.tgravityaccstdx -0.914221270096154
7 1.WALKING 44.tgravityaccstdx -0.979851271403509
7 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.964875962978723
7 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.932823053333333
8 5.STANDING 44.tgravityaccstdx -0.987690217222222
8 4.SITTING 44.tgravityaccstdx -0.966757967173913
8 6.LAYING 44.tgravityaccstdx -0.918873192333333
8 1.WALKING 44.tgravityaccstdx -0.974752050208333
8 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.945766561578947
8 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.926673287804878
11 5.STANDING 44.tgravityaccstdx -0.994529398085106
11 4.SITTING 44.tgravityaccstdx -0.988069341132075
11 6.LAYING 44.tgravityaccstdx -0.97956560245614
11 1.WALKING 44.tgravityaccstdx -0.98110101440678
11 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.954497498695652
11 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.953463105740741
14 5.STANDING 44.tgravityaccstdx -0.972005366333333
14 4.SITTING 44.tgravityaccstdx -0.976280399444444
14 6.LAYING 44.tgravityaccstdx -0.862136937254902
14 1.WALKING 44.tgravityaccstdx -0.974816884237288
14 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.919098794
14 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.928523640925926
15 5.STANDING 44.tgravityaccstdx -0.988432084716981
15 4.SITTING 44.tgravityaccstdx -0.982620883728814
15 6.LAYING 44.tgravityaccstdx -0.961509742916667
15 1.WALKING 44.tgravityaccstdx -0.978397287962963
15 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.942806478333333
15 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.952562395625
16 5.STANDING 44.tgravityaccstdx -0.985359689871795
16 4.SITTING 44.tgravityaccstdx -0.980158243333333
16 6.LAYING 44.tgravityaccstdx -0.963761977857143
16 1.WALKING 44.tgravityaccstdx -0.982469595490196
16 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.957785118085106
16 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.948413552745098
17 5.STANDING 44.tgravityaccstdx -0.985751365769231
17 4.SITTING 44.tgravityaccstdx -0.99019661703125
17 6.LAYING 44.tgravityaccstdx -0.961063222394366
17 1.WALKING 44.tgravityaccstdx -0.980983351639344
17 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.950026242173913
17 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.949460372291667
19 5.STANDING 44.tgravityaccstdx -0.992411542465753
19 4.SITTING 44.tgravityaccstdx -0.969355010136986
19 6.LAYING 44.tgravityaccstdx -0.958959611084337
19 1.WALKING 44.tgravityaccstdx -0.9698614625
19 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.899726139487179
19 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.916495992
21 5.STANDING 44.tgravityaccstdx -0.982906668876405
21 4.SITTING 44.tgravityaccstdx -0.992936404470588
21 6.LAYING 44.tgravityaccstdx -0.945905270555556
21 1.WALKING 44.tgravityaccstdx -0.969576355384615
21 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.940194827777778
21 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.940911635531915
22 5.STANDING 44.tgravityaccstdx -0.992827298253968
22 4.SITTING 44.tgravityaccstdx -0.972009988709677
22 6.LAYING 44.tgravityaccstdx -0.928781249027778
22 1.WALKING 44.tgravityaccstdx -0.969643448043478
22 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.941242334722222
22 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.94063384047619
23 5.STANDING 44.tgravityaccstdx -0.984610385
23 4.SITTING 44.tgravityaccstdx -0.984536722205882
23 6.LAYING 44.tgravityaccstdx -0.947948758194444
23 1.WALKING 44.tgravityaccstdx -0.977230903898305
23 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.950790837407407
23 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.933344481568627
25 5.STANDING 44.tgravityaccstdx -0.993148267702703
25 4.SITTING 44.tgravityaccstdx -0.988879980615385
25 6.LAYING 44.tgravityaccstdx -0.829554947808219
25 1.WALKING 44.tgravityaccstdx -0.979499263243243
25 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.964470066724138
25 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.950878450307692
26 5.STANDING 44.tgravityaccstdx -0.992678782162162
26 4.SITTING 44.tgravityaccstdx -0.965082925641026
26 6.LAYING 44.tgravityaccstdx -0.944472488552632
26 1.WALKING 44.tgravityaccstdx -0.980055651016949
26 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.9627219918
26 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.962011392181818
27 5.STANDING 44.tgravityaccstdx -0.994012162875
27 4.SITTING 44.tgravityaccstdx -0.982445738
27 6.LAYING 44.tgravityaccstdx -0.971183862702703
27 1.WALKING 44.tgravityaccstdx -0.979866136842105
27 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.946975165
27 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.956433874705882
28 5.STANDING 44.tgravityaccstdx -0.990059426582278
28 4.SITTING 44.tgravityaccstdx -0.989132499583333
28 6.LAYING 44.tgravityaccstdx -0.970599089375
28 1.WALKING 44.tgravityaccstdx -0.976693902592593
28 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.956921542391304
28 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.944697800196078
29 5.STANDING 44.tgravityaccstdx -0.996764227384615
29 4.SITTING 44.tgravityaccstdx -0.984679151833333
29 6.LAYING 44.tgravityaccstdx -0.972939889855073
29 1.WALKING 44.tgravityaccstdx -0.978253538867925
29 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.9417361925
29 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.954189013061225
30 5.STANDING 44.tgravityaccstdx -0.996420919152542
30 4.SITTING 44.tgravityaccstdx -0.978364712258065
30 6.LAYING 44.tgravityaccstdx -0.979563942714286
30 1.WALKING 44.tgravityaccstdx -0.979752466923077
30 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.958890388709677
30 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.954033624307692
2 5.STANDING 44.tgravityaccstdx -0.986685818703704
2 4.SITTING 44.tgravityaccstdx -0.979988760869565
2 6.LAYING 44.tgravityaccstdx -0.959014441458333
2 1.WALKING 44.tgravityaccstdx -0.972693201355932
2 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.940361759574468
2 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.934407739791667
4 5.STANDING 44.tgravityaccstdx -0.972908355892857
4 4.SITTING 44.tgravityaccstdx -0.9814052948
4 6.LAYING 44.tgravityaccstdx -0.921199965925926
4 1.WALKING 44.tgravityaccstdx -0.983826494833333
4 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.955258881333333
4 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.958495235576923
9 5.STANDING 44.tgravityaccstdx -0.989103160444445
9 4.SITTING 44.tgravityaccstdx -0.9552804062
9 6.LAYING 44.tgravityaccstdx -0.9218210626
9 1.WALKING 44.tgravityaccstdx -0.980971973653846
9 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.952141220714286
9 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.954383557142857
10 5.STANDING 44.tgravityaccstdx -0.991259485
10 4.SITTING 44.tgravityaccstdx -0.973128354074074
10 6.LAYING 44.tgravityaccstdx -0.954531941896552
10 1.WALKING 44.tgravityaccstdx -0.974435158113207
10 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.939267613157895
10 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.959216072340426
12 5.STANDING 44.tgravityaccstdx -0.985314210491803
12 4.SITTING 44.tgravityaccstdx -0.985203642352941
12 6.LAYING 44.tgravityaccstdx -0.936458309333333
12 1.WALKING 44.tgravityaccstdx -0.97911312
12 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.959504017391304
12 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.960246289807692
13 5.STANDING 44.tgravityaccstdx -0.992232401754386
13 4.SITTING 44.tgravityaccstdx -0.981379112653061
13 6.LAYING 44.tgravityaccstdx -0.957875244677419
13 1.WALKING 44.tgravityaccstdx -0.97254492245614
13 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.952643084042553
13 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.946441502363636
18 5.STANDING 44.tgravityaccstdx -0.994270075205479
18 4.SITTING 44.tgravityaccstdx -0.994043771403509
18 6.LAYING 44.tgravityaccstdx -0.982715987538462
18 1.WALKING 44.tgravityaccstdx -0.983010882678571
18 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.960404874545455
18 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.961738807068965
20 5.STANDING 44.tgravityaccstdx -0.981916942054795
20 4.SITTING 44.tgravityaccstdx -0.985829034393939
20 6.LAYING 44.tgravityaccstdx -0.928674215147059
20 1.WALKING 44.tgravityaccstdx -0.970327266470588
20 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.940458075111111
20 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.931405014313726
24 5.STANDING 44.tgravityaccstdx -0.992197591884058
24 4.SITTING 44.tgravityaccstdx -0.989660149852941
24 6.LAYING 44.tgravityaccstdx -0.960412164305556
24 1.WALKING 44.tgravityaccstdx -0.983132400344828
24 3.WALKING_DOWNSTAIRS 44.tgravityaccstdx -0.961845327454546
24 2.WALKING_UPSTAIRS 44.tgravityaccstdx -0.962190567457627
1 5.STANDING 45.tgravityaccstdy -0.981225957924528
1 4.SITTING 45.tgravityaccstdy -0.935517055957447
1 6.LAYING 45.tgravityaccstdy -0.90772000676
1 1.WALKING 45.tgravityaccstdy -0.971305961473684
1 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.937018658979592
1 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.952849233207547
3 5.STANDING 45.tgravityaccstdy -0.957425321803279
3 4.SITTING 45.tgravityaccstdy -0.903923008269231
3 6.LAYING 45.tgravityaccstdy -0.981202749677419
3 1.WALKING 45.tgravityaccstdy -0.962355639482759
3 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.946094637755102
3 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.909825953898305
5 5.STANDING 45.tgravityaccstdy -0.931973943392857
5 4.SITTING 45.tgravityaccstdy -0.939942979795455
5 6.LAYING 45.tgravityaccstdy -0.985964053846154
5 1.WALKING 45.tgravityaccstdy -0.961585474821429
5 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.912363420851064
5 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.900511719787234
6 5.STANDING 45.tgravityaccstdy -0.96844910122807
6 4.SITTING 45.tgravityaccstdy -0.960875994727273
6 6.LAYING 45.tgravityaccstdy -0.959161956491228
6 1.WALKING 45.tgravityaccstdy -0.964248568070175
6 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.93357760125
6 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.912900683137255
7 5.STANDING 45.tgravityaccstdy -0.966162998679245
7 4.SITTING 45.tgravityaccstdy -0.945436264583333
7 6.LAYING 45.tgravityaccstdy -0.955543549230769
7 1.WALKING 45.tgravityaccstdy -0.969404155087719
7 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.952678693617021
7 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.939774255490196
8 5.STANDING 45.tgravityaccstdy -0.958904114074074
8 4.SITTING 45.tgravityaccstdy -0.937462301369565
8 6.LAYING 45.tgravityaccstdy -0.957990036481481
8 1.WALKING 45.tgravityaccstdy -0.956781505625
8 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.941580934473684
8 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.931032068536585
11 5.STANDING 45.tgravityaccstdy -0.981047828723404
11 4.SITTING 45.tgravityaccstdy -0.949792572075472
11 6.LAYING 45.tgravityaccstdy -0.990765579649123
11 1.WALKING 45.tgravityaccstdy -0.966240553559322
11 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.926310469565217
11 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.924360832962963
14 5.STANDING 45.tgravityaccstdy -0.965781048333333
14 4.SITTING 45.tgravityaccstdy -0.95032266362963
14 6.LAYING 45.tgravityaccstdy -0.94877486372549
14 1.WALKING 45.tgravityaccstdy -0.954455935762712
14 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.920725940666667
14 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.907231431296296
15 5.STANDING 45.tgravityaccstdy -0.965687978301887
15 4.SITTING 45.tgravityaccstdy -0.943561411694915
15 6.LAYING 45.tgravityaccstdy -0.986036192361111
15 1.WALKING 45.tgravityaccstdy -0.971056501481482
15 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.925685893571429
15 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.927648821458333
16 5.STANDING 45.tgravityaccstdy -0.980552435769231
16 4.SITTING 45.tgravityaccstdy -0.968023206956522
16 6.LAYING 45.tgravityaccstdy -0.966087103857143
16 1.WALKING 45.tgravityaccstdy -0.973784841960784
16 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.955487793617021
16 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.933657461176471
17 5.STANDING 45.tgravityaccstdy -0.975810476025641
17 4.SITTING 45.tgravityaccstdy -0.9667201059375
17 6.LAYING 45.tgravityaccstdy -0.961466681267606
17 1.WALKING 45.tgravityaccstdy -0.968613202622951
17 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.946576675652174
17 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.91597346625
19 5.STANDING 45.tgravityaccstdy -0.971426607808219
19 4.SITTING 45.tgravityaccstdy -0.96996981369863
19 6.LAYING 45.tgravityaccstdy -0.986993149638554
19 1.WALKING 45.tgravityaccstdy -0.958651200384615
19 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.917880864102564
19 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.9010448505
21 5.STANDING 45.tgravityaccstdy -0.977681415955056
21 4.SITTING 45.tgravityaccstdy -0.979355363176471
21 6.LAYING 45.tgravityaccstdy -0.983732936111111
21 1.WALKING 45.tgravityaccstdy -0.964144520576923
21 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.940111830666667
21 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.941523624255319
22 5.STANDING 45.tgravityaccstdy -0.971080742857143
22 4.SITTING 45.tgravityaccstdy -0.954225015274194
22 6.LAYING 45.tgravityaccstdy -0.958826938556945
22 1.WALKING 45.tgravityaccstdy -0.963639340217391
22 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.945824352777778
22 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.941620221904762
23 5.STANDING 45.tgravityaccstdy -0.984818648823529
23 4.SITTING 45.tgravityaccstdy -0.960917426323529
23 6.LAYING 45.tgravityaccstdy -0.982794562916667
23 1.WALKING 45.tgravityaccstdy -0.966550706949153
23 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.93901254962963
23 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.910474557058824
25 5.STANDING 45.tgravityaccstdy -0.980642970675676
25 4.SITTING 45.tgravityaccstdy -0.963415016923077
25 6.LAYING 45.tgravityaccstdy -0.643578361424658
25 1.WALKING 45.tgravityaccstdy -0.965093441081081
25 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.937816011034483
25 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.931758272769231
26 5.STANDING 45.tgravityaccstdy -0.966986433783784
26 4.SITTING 45.tgravityaccstdy -0.949286700807692
26 6.LAYING 45.tgravityaccstdy -0.987887995263158
26 1.WALKING 45.tgravityaccstdy -0.969040314237288
26 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.9354258554
26 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.937858157818182
27 5.STANDING 45.tgravityaccstdy -0.97964105225
27 4.SITTING 45.tgravityaccstdy -0.982553336571429
27 6.LAYING 45.tgravityaccstdy -0.993701742972973
27 1.WALKING 45.tgravityaccstdy -0.973792999824561
27 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.934963993181818
27 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.947713378627451
28 5.STANDING 45.tgravityaccstdy -0.962801441898734
28 4.SITTING 45.tgravityaccstdy -0.971766352361111
28 6.LAYING 45.tgravityaccstdy -0.9697590285
28 1.WALKING 45.tgravityaccstdy -0.968780859814815
28 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.948404212173913
28 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.927641087843137
29 5.STANDING 45.tgravityaccstdy -0.985134032307692
29 4.SITTING 45.tgravityaccstdy -0.973604289833333
29 6.LAYING 45.tgravityaccstdy -0.99424764884058
29 1.WALKING 45.tgravityaccstdy -0.975272848113207
29 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.91390306375
29 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.923007798367347
30 5.STANDING 45.tgravityaccstdy -0.958145763389831
30 4.SITTING 45.tgravityaccstdy -0.959361306774194
30 6.LAYING 45.tgravityaccstdy -0.988930714857143
30 1.WALKING 45.tgravityaccstdy -0.970176562153846
30 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.918678752419355
30 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.914933936
2 5.STANDING 45.tgravityaccstdy -0.97419442037037
2 4.SITTING 45.tgravityaccstdy -0.956750273043478
2 6.LAYING 45.tgravityaccstdy -0.988211865208333
2 1.WALKING 45.tgravityaccstdy -0.972116879661017
2 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.940068525531915
2 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.92376745375
4 5.STANDING 45.tgravityaccstdy -0.917613464821429
4 4.SITTING 45.tgravityaccstdy -0.93272710386
4 6.LAYING 45.tgravityaccstdy -0.969816635740741
4 1.WALKING 45.tgravityaccstdy -0.967963221
4 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.932066041111111
4 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.923376019038462
9 5.STANDING 45.tgravityaccstdy -0.972573867555556
9 4.SITTING 45.tgravityaccstdy -0.94645197
9 6.LAYING 45.tgravityaccstdy -0.9699944882
9 1.WALKING 45.tgravityaccstdy -0.971242423076923
9 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.936306558809524
9 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.901317321632653
10 5.STANDING 45.tgravityaccstdy -0.975410724090909
10 4.SITTING 45.tgravityaccstdy -0.935690006481481
10 6.LAYING 45.tgravityaccstdy -0.966701156034483
10 1.WALKING 45.tgravityaccstdy -0.971114719811321
10 3.WALKING_DOWNSTAIRS 45.tgravityaccstdy -0.937003823684211
10 2.WALKING_UPSTAIRS 45.tgravityaccstdy -0.937039417446809
